id,type,subtype,class_grouped,n_obs_I,I_median,I_mean,V_minus_I,log_period,I_amp,log_period2,period_ratio,has_period2,I_p95_p5,I_mad,I_kurtosis
LMC570.29.5882,ECL,,BINARY,329,19.142,19.171,0.0019999999999988916,0.05057346330992178,0.623,,,0,0.527000000000001,0.054000000000002046,3.8544397242920594
LMC570.04.7717,RRLYR,RRab,PULS,329,18.625,18.613,0.593,-0.16444956656098803,0.411,,,0,0.40559999999999974,0.10000000000000142,-0.5381609846823263
LMC570.29.9,LPV,OSARG,LPV,329,14.081,14.08,1.9489999999999998,1.6034691597338389,0.013,2.3979400086720375,6.229753301769249,1,0.038000000000000256,0.006999999999999673,0.26412646999796596
LMC570.29.4723,LPV,OSARG,LPV,328,14.742,14.742,1.8039999999999985,1.3553173987845597,0.017,1.3134453704264142,0.9080880730706437,1,0.040000000000000924,0.00849999999999973,-0.3571045346432138
LMC571.03.11,LPV,SRV,LPV,332,13.192,13.191,2.3179999999999996,2.151982395457474,0.095,2.3594560201209864,1.6124031007751938,1,0.22034999999999982,0.06199999999999939,-0.8636214856983093
LMC571.11.4494,LPV,OSARG,LPV,330,14.843,14.843,1.6110000000000007,1.114210528249993,0.006,1.9656719712201067,7.103321033210333,1,0.024550000000001404,0.005000000000000782,-0.1978708450942741
LMC570.21.30,ELL,OSARG,BINARY,329,14.512,14.51,1.5879999999999992,2.42781057267599,0.052,1.118991800195975,0.04911127707244212,1,0.05000000000000071,0.013999999999999346,-1.0580175853844764
LMC571.20.13,LPV,OSARG,LPV,331,14.538,14.535,1.8790000000000013,1.6058435390580892,0.043,2.5899496013257077,9.640644361833953,1,0.09750000000000014,0.019999999999999574,-0.4313346563196063
LMC570.12.34,LPV,OSARG,LPV,329,14.582,14.582,1.6690000000000005,1.2554654819924636,0.006,2.351989455435632,12.488893824966683,1,0.02400000000000091,0.004000000000001336,0.1873580975471607
LMC571.11.1320,ECL,,BINARY,331,19.497,19.505,0.3360000000000021,0.4597919152650377,0.476,,,0,0.5345000000000013,0.06400000000000006,2.0902551174269566
LMC570.12.6848,RRLYR,RRd,PULS,329,18.745,18.736,0.46399999999999864,-0.4453809950614019,0.247,-0.3171485284066827,1.343483901048278,1,0.3813999999999993,0.08599999999999852,-0.4075460786260945
LMC570.04.701,OTHER,Spots,OTHER,328,17.43,17.43,1.157,1.4525683819880988,0.099,,,0,0.12329999999999686,0.030000000000001137,-0.7911369426917858
LMC571.20.1080,ECL,,BINARY,332,19.495,19.524,0.14899999999999736,0.19168486686058944,0.523,,,0,0.5729500000000023,0.06550000000000011,1.7201281830698956
LMC571.11.6382,ECL,,BINARY,332,20.295,20.283,0.5839999999999996,0.21991627589574142,0.473,,,0,0.7696000000000005,0.1180000000000021,4.077765354048649
LMC571.03.18,LPV,OSARG,LPV,331,15.089,15.089,1.5759999999999987,1.241197709698056,0.013,1.9863237770507653,5.560656490301849,1,0.03750000000000142,0.006999999999999673,0.5014865419763939
LMC570.04.7177,ECL,,BINARY,326,16.804,16.803,3.2219999999999978,1.9509000893663873,0.042,,,0,0.06425000000000125,0.013000000000001677,-0.4837679861063462
LMC570.12.5981,LPV,SRV,LPV,329,13.972,13.962,2.4190000000000005,2.0580462303952816,0.081,2.6384892569546374,3.8057742782152233,1,0.31760000000000055,0.0810000000000013,-1.1394363236331544
LMC571.11.6800,OTHER,,OTHER,332,20.1175,20.092,0.3100000000000023,-0.5051235740180889,0.234,,,0,0.5364499999999985,0.09999999999999964,0.34216372002858053
LMC570.29.4761,ELL,,BINARY,328,15.969,15.967,1.3179999999999996,2.013763854733933,0.051,,,0,0.06299999999999883,0.014999999999998792,-0.11896127745197926
LMC571.11.723,ECL,,BINARY,332,18.857,18.9,0.054999999999999716,0.1362079875005033,0.6,,,0,0.6038999999999994,0.0470000000000006,2.9384073121513112
LMC571.28.3523,RRLYR,RRc,PULS,332,18.718,18.708,0.4720000000000013,-0.45404155926882805,0.26,,,0,0.29990000000000094,0.08699999999999974,-1.193303557627743
LMC571.11.41,LPV,OSARG,LPV,332,14.662,14.663,1.8069999999999986,1.3794505605779812,0.018,1.5264685124694775,1.4028716921278905,1,0.03789999999999871,0.0070000000000014495,0.0597154159430775
LMC570.21.5883,RRLYR,RRab,PULS,327,18.623,18.583,0.5250000000000021,-0.22619308370753172,0.469,,,0,0.47360000000000113,0.09799999999999898,-0.6617257040700304
LMC570.04.7042,LPV,OSARG,LPV,329,13.911,13.91,2.105999999999998,1.6338722626583329,0.032,2.4983105537896004,7.318773234200743,1,0.07660000000000089,0.016000000000000014,-0.1805519831163367
LMC571.11.128,ECL,,BINARY,332,16.764499999999998,16.816,0.7530000000000001,-0.5072799701169749,0.513,,,0,0.47524999999999906,0.0954999999999977,-0.8775857883122189
LMC571.28.23,LPV,OSARG,LPV,331,14.576,14.576,1.8290000000000006,1.5700757053216041,0.015,1.3027853361456987,0.5403928955866524,1,0.03550000000000075,0.006000000000000227,1.0326770248809205
LMC570.04.13,LPV,SRV,LPV,329,14.102,14.092,2.3459999999999983,1.9459607035775686,0.167,1.88309335857569,0.8652321630804078,1,0.25319999999999965,0.04800000000000004,-0.4235157421967024
LMC571.11.35,LPV,OSARG,LPV,332,14.806,14.807,1.6859999999999982,1.2658786595628222,0.006,1.3472909758561031,1.2061805367308214,1,0.023450000000000415,0.004999999999999005,-0.12139926097240172
LMC570.29.834,ECL,,BINARY,320,19.484,19.494,0.5390000000000015,0.349988139431493,0.305,,,0,0.3658999999999999,0.06049999999999933,4.0202464963933835
LMC571.11.494,RRLYR,RRab,PULS,332,18.405,18.349,0.5910000000000011,-0.22237166532700284,0.482,,,0,0.49444999999999695,0.10850000000000115,-0.783028988746485
LMC570.04.7059,LPV,OSARG,LPV,329,14.843,14.844,1.5250000000000004,1.26030994579492,0.009,2.3911116137028023,13.514552443712246,1,0.03560000000000052,0.006999999999999673,-0.09888211414169268
LMC570.21.178,ELL,,BINARY,328,17.196,17.198,0.4720000000000013,1.307560214621736,0.171,,,0,0.1626499999999993,0.038000000000000256,-0.5484189618298747
LMC570.29.7,LPV,OSARG,LPV,329,13.254,13.249,2.395999999999999,1.965201701025912,0.052,2.1550322287909704,1.5482123510292525,1,0.08860000000000134,0.019000000000000128,-0.4807261898573625
LMC570.29.5688,OTHER,,OTHER,328,19.0225,19.017,0.5519999999999996,0.5758341852985427,0.081,,,0,0.2062500000000007,0.04049999999999798,0.2950567946607494
LMC571.20.3879,OTHER,,OTHER,331,17.63,17.623,0.36599999999999966,,,,,0,0.22299999999999898,0.04400000000000048,-0.027709951992947346
LMC570.29.1,LPV,SRV,LPV,108,13.996500000000001,14.045,,2.568201724066995,0.214,2.369586890736344,0.632972972972973,1,0.3392999999999997,0.03100000000000147,0.9055087982087353
LMC571.20.33,LPV,OSARG,LPV,331,16.155,16.155,1.2249999999999979,1.0253877998904077,0.008,1.216746333609975,1.5536691190341445,1,0.030000000000001137,0.006000000000000227,0.6575156697112869
LMC570.04.7991,RRLYR,RRab,PULS,329,18.417,18.403,0.5710000000000015,-0.2163908121384925,0.399,,,0,0.37079999999999913,0.10300000000000153,-0.9656461002251424
LMC570.12.910,RRLYR,RRc,PULS,329,18.551,18.567,0.42299999999999827,-0.4276084771647411,0.314,,,0,0.35219999999999985,0.09800000000000253,-0.9881980216292967
LMC570.04.14,LPV,OSARG,LPV,329,13.571,13.584,2.8590000000000018,1.9454685851318196,0.056,1.78511619502192,0.6912698412698413,1,0.2140000000000004,0.034000000000000696,0.7094974407422714
LMC570.21.12,LPV,OSARG,LPV,329,14.315,14.316,1.8149999999999995,1.2727464112011895,0.011,2.550228353055094,18.944447409146697,1,0.02999999999999936,0.006999999999999673,-0.22466523002350414
LMC570.12.2,LPV,SRV,LPV,328,13.685,13.695,3.344999999999999,2.34143452457814,0.096,2.4409090820652177,1.2574031890660593,1,0.1756000000000011,0.034000000000000696,-0.05005377434907299
LMC570.21.27,LPV,OSARG,LPV,329,14.847,14.847,1.6319999999999997,1.5349141044298669,0.012,2.4183012913197452,7.645170703238984,1,0.0276000000000014,0.005000000000000782,0.09504654759597342
LMC570.12.6008,DCEP,F,PULS,329,15.283,15.257,0.7260000000000009,0.4890195859541128,0.28,,,0,0.27059999999999995,0.07900000000000063,-1.308964501148975
LMC571.20.4129,ECL,,BINARY,331,18.798,18.796,-0.05000000000000071,0.16953336828821738,0.13,,,0,0.18099999999999739,0.037000000000002586,-0.1442209251160862
LMC570.04.765,RRLYR,RRc,PULS,328,18.7335,18.71,0.4139999999999979,-0.48949962790908147,0.288,,,0,0.3272499999999994,0.09649999999999892,-1.1431702731235533
LMC570.21.7,LPV,OSARG,LPV,329,14.27,14.271,1.7829999999999977,1.2913022357598494,0.012,1.4121244061733171,1.320754716981132,1,0.028999999999999915,0.006000000000000227,0.7052410781031684
LMC571.03.23,LPV,OSARG,LPV,332,15.065,15.065,1.6370000000000022,1.2139160096440231,0.008,1.1697038169945715,0.9032080659945005,1,0.027449999999999974,0.006000000000000227,0.0029074997698197436
LMC571.03.8,LPV,OSARG,LPV,332,13.589,13.594,1.9670000000000005,2.3756636139608855,0.056,1.5333907080175513,0.14378947368421052,1,0.07900000000000063,0.016000000000000014,-0.48973541950154065
LMC570.12.1814,OTHER,,OTHER,329,19.15,19.148,0.3360000000000021,-0.6336891332332644,0.124,,,0,0.2699999999999996,0.04999999999999716,0.30767826291940636
LMC571.28.17,LPV,OSARG,LPV,332,14.855,14.855,1.5670000000000002,1.1472742999118426,0.006,1.20115122765526,1.132079504167557,1,0.023450000000000415,0.0039999999999995595,0.9826052864630586
LMC570.04.2061,ECL,,BINARY,329,18.879,18.933,0.14499999999999957,0.18730239068721607,0.617,,,0,0.5961999999999996,0.06400000000000006,1.730984402062659
LMC570.04.7061,LPV,OSARG,LPV,329,14.647,14.648,1.7089999999999996,1.4326486600131068,0.01,2.6009728956867484,14.734121122599705,1,0.03200000000000003,0.006000000000000227,0.699597921337666
LMC571.03.43,LPV,OSARG,LPV,332,15.633,15.632,1.7090000000000014,1.3719724696940931,0.023,2.45484486000851,12.1024247314111,1,0.05245000000000033,0.011999999999999567,0.28869383362070256
LMC570.12.6,LPV,OSARG,LPV,329,14.043,14.043,2.0459999999999994,1.5265977091034522,0.018,2.337459261290656,6.469363474122547,1,0.04359999999999964,0.008000000000000895,1.2031837590998133
LMC571.03.4490,LPV,SRV,LPV,332,13.425,13.44,2.1750000000000007,2.1017470739463664,0.089,1.9405164849325673,0.689873417721519,1,0.3153499999999987,0.03749999999999876,1.515695946310268
LMC570.12.6003,LPV,OSARG,LPV,329,14.742,14.743,1.9090000000000007,1.4008832155483628,0.018,1.737510690673476,2.1708382995629716,1,0.05620000000000047,0.011999999999998678,0.4933625964973869
LMC570.12.1829,ECL,,BINARY,329,19.35,19.372,0.21999999999999886,0.11715392082914301,0.419,,,0,0.45319999999999894,0.0710000000000015,2.5486121987182155
LMC570.29.3,LPV,SRV,LPV,329,13.706,13.712,2.0440000000000005,1.974971994298069,0.092,1.8836614351536176,0.8103813559322034,1,0.19459999999999944,0.02800000000000047,-0.07941883753755974
LMC570.21.5044,LPV,OSARG,LPV,313,15.014,15.014,1.649000000000001,1.252853030979893,0.012,2.4742162640762553,16.648044692737432,1,0.032399999999999096,0.006999999999999673,0.3633594293840847
LMC570.04.507,ECL,,BINARY,329,17.854,16.05,1.690999999999999,-0.0009203759802652196,0.511,,,0,0.20420000000000016,0.01899999999999835,3.4992480920938993
LMC571.11.4498,LPV,OSARG,LPV,332,14.708,14.709,1.7759999999999998,1.3586390518934643,0.016,1.4926207220431917,1.3613872224898191,1,0.0409000000000006,0.008000000000000895,0.6245741835987384
LMC571.20.38,LPV,OSARG,LPV,332,15.281,15.282,1.527000000000001,1.1985746181472812,0.009,2.0806264869218056,7.62170032284611,1,0.028999999999999915,0.006000000000000227,0.10110413523013007
LMC570.04.1287,RRLYR,RRc,PULS,329,18.824,18.798,0.3710000000000022,-0.5263355528963378,0.333,,,0,0.3710000000000022,0.10999999999999943,-1.2204486576622586
LMC570.12.5980,LPV,OSARG,LPV,329,14.38,14.379,2.0600000000000005,1.7068030970373382,0.047,2.5289167002776547,6.639167157729327,1,0.08900000000000041,0.017999999999998906,0.18724220377812228
LMC570.04.7058,OTHER,,OTHER,328,15.256,15.256,1.032,1.51627088272934,0.009,,,0,0.019999999999999574,0.0039999999999995595,-0.011211144296828568
LMC571.03.4543,LPV,OSARG,LPV,331,14.485,14.487,1.8370000000000015,1.5892792212359672,0.037,2.3847117429382823,6.24356333676622,1,0.0840000000000014,0.015000000000000568,0.8320446066672376
LMC571.20.3595,LPV,SRV,LPV,332,14.338000000000001,14.356,3.135,2.4082399653118496,0.64,2.5211380837040362,1.296875,1,0.6371500000000001,0.17149999999999999,-1.0952501313365317
LMC571.28.19,LPV,OSARG,LPV,330,14.7305,14.73,1.814,1.5888317255942073,0.023,1.4337698339248657,0.6997422680412372,1,0.059550000000001546,0.01150000000000162,-0.14018484225089445
LMC570.21.160,OTHER,Spots,OTHER,329,16.951,16.955,1.088000000000001,1.84210976344061,0.099,,,0,0.1186000000000007,0.027999999999998693,-0.7102353310642
LMC571.11.5094,OTHER,,OTHER,331,18.447,18.447,0.9380000000000024,1.3895204658463773,0.079,,,0,0.14999999999999858,0.03500000000000014,-0.232569833815369
LMC570.04.1437,DSCT,,PULS,299,19.492,19.474,0.4519999999999982,-1.00292306233341,0.194,,,0,0.3547000000000011,0.06799999999999784,1.919484250248439
LMC571.20.20,LPV,SRV,LPV,332,14.7005,14.724,3.2439999999999998,2.459392487759231,0.219,2.252124552505644,0.6204861111111111,1,0.31079999999999863,0.06949999999999967,-0.5441192895168325
LMC571.11.38,LPV,OSARG,LPV,332,15.214,15.215,1.3790000000000013,1.4332896851950259,0.006,1.2844307338445196,0.7098082595870207,1,0.023000000000001464,0.0039999999999995595,0.4730617713681826
LMC571.11.4711,OTHER,,OTHER,330,16.5405,12.425,,,,,,0,0.9581000000000017,0.22199999999999953,-0.9706511671898337
LMC570.04.1572,ECL,,BINARY,328,19.085,19.104,0.12300000000000111,-0.032141389710268906,0.506,,,0,0.5109999999999992,0.10550000000000104,-0.08808709915439161
LMC571.03.5800,ECL,,BINARY,332,19.311,19.327,0.27699999999999747,0.2966410621200819,0.293,,,0,0.35804999999999865,0.053000000000000824,1.8208583009049586
LMC570.04.7043,LPV,OSARG,LPV,326,13.531,13.534,2.5009999999999994,1.7546540692554322,0.067,1.919078092376074,1.4602392681210414,1,0.11650000000000027,0.017000000000001236,0.6954672501796701
LMC570.29.702,RRLYR,RRd,PULS,329,18.715,18.688,0.46499999999999986,-0.4501331793271474,0.238,-0.3213596350313736,1.3451587602754518,1,0.43900000000000006,0.07900000000000063,-0.2011754916925459
LMC570.29.5286,RRLYR,RRab,PULS,328,18.634500000000003,18.616,0.6120000000000019,-0.14228645673627077,0.313,,,0,0.33830000000000027,0.0909999999999993,-0.9764440897795215
LMC571.28.403,OTHER,,OTHER,332,18.384500000000003,18.118,2.3800000000000026,,,,,0,0.5074499999999986,0.08650000000000091,-0.9220898613698632
LMC570.04.1311,RRLYR,RRab,PULS,330,18.747500000000002,18.679,0.5280000000000022,-0.2646188609624127,0.693,,,0,0.6412000000000013,0.13399999999999856,-0.7934503132405788
LMC570.12.6010,LPV,OSARG,LPV,329,14.948,14.949,1.738999999999999,1.23345302204072,0.008,1.358258542400596,1.3329244070568993,1,0.025000000000000355,0.005000000000000782,0.08543107450334553
LMC571.20.165,OTHER,,OTHER,330,17.685,17.686,0.565999999999999,0.9747142855316953,0.099,,,0,0.1326500000000017,0.03200000000000003,1.884073553155428
LMC571.11.5002,RRLYR,RRc,PULS,332,18.604,18.565,0.3979999999999997,-0.45608125452690995,0.382,,,0,0.4269999999999996,0.11700000000000088,-1.0771942047589427
LMC571.28.3089,LPV,OSARG,LPV,331,14.876,14.876,1.6440000000000001,1.1282053439626738,0.01,1.2411478624116998,1.2970075926753015,1,0.029500000000000526,0.005000000000000782,1.1363256831074042
LMC570.12.6607,ECL,,BINARY,330,18.139,18.147,0.04800000000000182,0.2294921649507517,0.165,,,0,0.17365000000000208,0.022999999999999687,2.2195211685875478
LMC570.21.33,LPV,OSARG,LPV,330,15.247,15.251,1.4659999999999993,2.499687082618404,0.018,1.1950967106118562,0.04959177215189873,1,0.03354999999999997,0.006999999999999673,-0.04085014278679333
LMC571.03.1090,RRLYR,RRab,PULS,332,18.8215,18.735,0.5700000000000003,-0.2815959760925474,0.774,,,0,0.6672499999999957,0.14700000000000024,-0.9265623112955286
LMC571.11.4495,LPV,OSARG,LPV,331,15.129,15.129,1.5140000000000011,1.1510939227850614,0.007,2.3100557377508912,14.419885601299343,1,0.03049999999999997,0.006000000000000227,0.19291361602603363
LMC570.04.11294,ECL,,BINARY,327,20.61,20.58,0.30100000000000193,-0.2825183979349077,0.364,,,0,0.8978999999999964,0.16799999999999926,1.4758209239263946
LMC570.21.1220,ECL,,BINARY,330,19.109,19.123,0.14399999999999835,-0.06920781157065013,0.425,,,0,0.42279999999999873,0.06499999999999773,2.059476102918823
LMC570.21.18,LPV,OSARG,LPV,329,15.048,15.047,1.689,1.1192228869235834,0.009,1.2352758766870524,1.3063302682574665,1,0.030600000000001515,0.006000000000000227,-0.002678953151675323
LMC571.11.24,OTHER,Spots,OTHER,332,15.2945,15.286,1.2210000000000019,0.43060711130139895,0.072,,,0,0.11834999999999951,0.026500000000000412,-0.10876016031612812
LMC570.04.8212,OTHER,,OTHER,330,19.1625,19.158,-0.012000000000000455,-0.14574255330716113,0.095,,,0,0.21465000000000245,0.04750000000000121,-0.18314780781313367
LMC570.29.434,ECL,,BINARY,260,18.8885,18.893,0.18599999999999994,0.3499687392464686,0.182,,,0,0.23840000000000572,0.0365000000000002,1.0264818582010884
LMC571.03.26,LPV,OSARG,LPV,332,14.775500000000001,14.776,1.6879999999999988,1.360517679938428,0.008,2.319522449065454,9.099232647366584,1,0.02444999999999986,0.0045000000000001705,0.6192014246669268
LMC571.20.4438,ECL,,BINARY,332,19.448999999999998,19.468,0.5090000000000003,0.8444398956493536,0.587,,,0,0.6386499999999984,0.0954999999999977,2.0638786395206385
LMC570.04.799,OTHER,,OTHER,329,18.083,18.082,1.001999999999999,0.8266772113767886,0.056,,,0,0.09660000000000224,0.021999999999998465,-0.25169122936549604
LMC570.12.8,LPV,SRV,LPV,330,13.726500000000001,13.8,2.401,2.04688519083771,0.075,2.4913616938342726,2.7827648114901256,1,0.3471000000000011,0.10650000000000226,-1.6559187279013985
LMC570.04.34,LPV,OSARG,LPV,330,14.5,14.5,1.7240000000000002,1.421603926869831,0.007,2.429752280002408,10.18939393939394,1,0.0259999999999998,0.005000000000000782,0.05700299501754236
LMC570.12.6622,ECL,,BINARY,330,18.576500000000003,18.578,0.2190000000000012,0.405390760802257,0.081,,,0,0.153100000000002,0.030000000000002913,0.46364341633660944
LMC571.20.16,LPV,OSARG,LPV,332,14.875,14.876,1.6300000000000008,1.2309085193207645,0.009,2.545307116465824,20.62522035491832,1,0.029449999999998866,0.006000000000000227,0.020207376196835547
LMC570.12.6090,OTHER,,OTHER,330,16.487,16.488,3.021000000000001,0.14196998794782126,0.029,,,0,0.04510000000000147,0.010000000000001563,-0.4028000242150025
LMC570.21.8481,ECL,,BINARY,330,20.0295,20.016,0.25,-0.009571897541868025,0.352,,,0,0.5760500000000022,0.1144999999999996,0.19195633533912382
LMC570.04.164,DCEP,F,PULS,330,16.5255,16.451,0.5350000000000001,0.09026447380957855,0.63,,,0,0.5476500000000009,0.12449999999999761,-0.7305581797656839
LMC570.21.21,LPV,OSARG,LPV,330,14.897,14.897,1.7789999999999981,1.5327543789924978,0.021,2.505149978319906,9.384164222873899,1,0.058550000000000324,0.0129999999999999,-0.26103798283403457
LMC570.21.706,RRLYR,RRab,PULS,330,18.7455,18.685,0.4610000000000021,-0.24487964313282193,0.727,,,0,0.6726500000000009,0.15199999999999925,-0.8406265122658545
LMC571.28.14,LPV,OSARG,LPV,332,15.163,15.162,1.371999999999998,1.1190248201147825,0.013,2.4099331233312946,19.539268607922146,1,0.03389999999999915,0.007999999999999119,7.023238447567126
LMC571.03.700,ECL,,BINARY,332,18.537,18.558,0.46199999999999974,0.5247620995278404,0.271,,,0,0.2778999999999989,0.04449999999999932,0.3464847326298939
LMC570.04.26,LPV,OSARG,LPV,329,14.858,14.859,1.8209999999999997,1.363574377010446,0.025,1.520352504083318,1.4347562559528964,1,0.05400000000000027,0.009999999999999787,-0.10420287268681605
LMC570.04.8765,OTHER,,OTHER,330,19.664,19.642,0.4200000000000017,-0.9693917784116125,0.217,,,0,0.3599500000000013,0.07449999999999868,0.33200522046998726
LMC571.11.68,LPV,OSARG,LPV,332,15.844,15.843,1.373000000000001,1.3811873066341653,0.013,1.4261858252445114,1.1091710318450154,1,0.026999999999999247,0.005000000000000782,0.18702374701835156
LMC570.12.5993,LPV,OSARG,LPV,328,14.2,14.2,1.8270000000000017,1.4539295920577286,0.017,1.5963771439975991,1.3881856540084387,1,0.04499999999999993,0.008999999999998565,0.2699956687894183
LMC571.28.394,RRLYR,RRab,PULS,332,18.636000000000003,18.624,0.5910000000000011,-0.20033832925034606,0.32,,,0,0.3454499999999996,0.09399999999999764,-0.9750675076879651
LMC571.03.4515,OTHER,Spots,OTHER,332,15.004,15.007,0.8300000000000001,1.6794278966121188,0.034,,,0,0.05599999999999916,0.011999999999998678,0.7491843687888737
LMC570.21.6081,ECL,,BINARY,330,19.27,19.279,0.09199999999999875,-0.10255821056523508,0.687,,,0,0.7329000000000008,0.1509999999999998,0.8922473084774496
LMC570.29.24,LPV,OSARG,LPV,330,14.831,14.831,1.6950000000000003,1.447778009294621,0.009,1.2562365332059229,0.6433666191155492,1,0.028549999999999187,0.005000000000000782,0.6416565097947857
LMC570.04.7425,ELL,,BINARY,329,17.391,17.387,1.093,2.2931414834509307,0.064,,,0,0.0887999999999991,0.022000000000002018,-0.5914168313929706
LMC570.12.3838,DSCT,,PULS,330,19.821,19.797,0.45700000000000074,-1.0930850289956062,0.329,,,0,0.4972999999999992,0.10499999999999865,0.3381683905318753
LMC571.20.3606,LPV,OSARG,LPV,332,14.949,14.949,1.5709999999999997,1.2342388003470668,0.011,2.1414497734004674,8.07627266896029,1,0.045999999999999375,0.009999999999999787,0.25877474337413187
LMC570.21.5833,DSCT,,PULS,327,18.432,18.428,0.36999999999999744,-1.264717356259749,0.136,,,0,0.1670000000000016,0.04100000000000037,-0.6683465836172813
LMC570.04.526,OTHER,Spots,OTHER,330,17.709,17.712,1.088000000000001,1.8328281295393534,0.114,,,0,0.1547500000000035,0.03300000000000125,0.23655505332883786
LMC571.20.3588,LPV,OSARG,LPV,331,14.323,14.325,2.022000000000002,1.665299499499897,0.028,1.8785217955012066,1.6338880484114975,1,0.06900000000000084,0.016000000000000014,-0.44444252269082574
LMC570.04.500,OTHER,,OTHER,330,17.206,17.208,1.1780000000000008,1.5933968423002067,0.079,,,0,0.12565000000000026,0.0259999999999998,-0.42492455982480903
LMC571.28.84,ECL,,BINARY,330,17.0165,17.033,1.6179999999999986,-0.009658614055616301,0.352,,,0,0.20364999999999966,0.01249999999999929,15.447303063446522
LMC570.21.6217,ECL,,BINARY,330,19.1075,19.109,0.4039999999999999,-0.0977593458144929,0.31,,,0,0.37709999999999866,0.07450000000000045,0.41114070913109213
LMC571.20.5908,ECL,,BINARY,330,20.104,20.106,0.34699999999999775,-0.013730008878079614,0.259,,,0,0.6183000000000014,0.1039999999999992,2.653355424240284
LMC571.11.4493,LPV,OSARG,LPV,332,14.758,14.758,1.6280000000000001,1.3319938380422565,0.024,2.593286067020457,18.25123382065369,1,0.046899999999999054,0.010999999999999233,-0.2886393556285687
LMC570.21.5014,LPV,SRV,LPV,330,14.034500000000001,14.101,2.392999999999999,1.9169800473203822,0.073,2.6483600109809315,5.3874092009685235,1,0.3725500000000004,0.05450000000000088,-0.46586063346114726
LMC570.12.6014,LPV,OSARG,LPV,330,14.874,14.874,1.415000000000001,1.6619072927660208,0.008,2.416640507338281,5.685035939882379,1,0.028999999999999915,0.006000000000000227,0.8625445899247017
LMC570.29.4726,LPV,OSARG,LPV,324,15.0135,15.014,1.870000000000001,1.3349761986543418,0.021,2.357744325180376,10.538241006196245,1,0.04299999999999926,0.00849999999999973,0.15981086305440773
LMC571.28.3119,LPV,OSARG,LPV,329,15.45,15.45,1.5259999999999998,1.119981307304154,0.011,2.04493154614916,8.412987407070247,1,0.03220000000000134,0.006999999999999673,1.0624116116716698
LMC570.29.491,RRLYR,RRab,PULS,329,18.352,18.34,0.5620000000000012,-0.11975193002720266,0.394,,,0,0.37700000000000244,0.1059999999999981,-1.0649901451723867
LMC571.11.19,LPV,OSARG,LPV,330,14.174,14.175,1.8269999999999982,1.4321672694425882,0.016,1.5720579899263045,1.3800369685767098,1,0.04355000000000153,0.008000000000000895,0.4403232761625371
LMC570.29.4712,LPV,OSARG,LPV,329,15.026,15.026,1.6879999999999988,1.17376882313665,0.005,2.1000257301078626,8.43833780160858,1,0.02400000000000091,0.004999999999999005,-0.06286450613627803
LMC571.28.3090,LPV,SRV,LPV,327,14.491,14.51,1.9049999999999994,2.5634810853944106,0.128,1.6883308181122663,0.13330601092896174,1,0.1369000000000007,0.027000000000001023,-0.004535166968111959
LMC570.04.11340,ECL,,BINARY,330,20.226,20.21,0.28699999999999903,0.20547233084783884,0.527,,,0,0.7317000000000036,0.12249999999999872,6.342727549004708
LMC570.04.32,LPV,OSARG,LPV,330,14.913,14.913,1.6409999999999982,1.2493940516523505,0.011,1.8813846567705728,4.28539249915531,1,0.028999999999999915,0.006000000000000227,0.4002695073013176
LMC571.20.4100,LPV,Mira,LPV,329,19.31,19.162,,2.807535028068853,0.833,,,0,2.4238,0.8620000000000019,-1.4255041230690284
LMC570.29.458,RRLYR,RRc,PULS,329,18.253,18.262,0.4499999999999993,-0.6076833527487029,0.184,,,0,0.22020000000000195,0.05699999999999861,-1.021865809755964
LMC571.20.3591,LPV,OSARG,LPV,326,13.832,13.831,2.0220000000000002,1.574609941340187,0.043,2.4608978427565478,7.696404793608522,1,0.0600000000000005,0.0129999999999999,-0.37801645585832633
LMC571.11.634,RRLYR,RRab,PULS,330,18.7935,18.758,0.5120000000000005,-0.27789512019691265,0.769,,,0,0.684549999999998,0.16000000000000014,-0.8389125390907117
LMC570.04.7891,ECL,,BINARY,330,18.229,18.275,0.022000000000002018,0.2394874241341832,0.687,,,0,0.6186500000000024,0.03450000000000131,6.249614795235042
LMC571.11.7829,ECL,,BINARY,325,20.746,20.702,0.4139999999999979,-0.36395364343243175,0.362,,,0,1.0088000000000008,0.2079999999999984,0.6426151523855816
LMC570.12.15,LPV,OSARG,LPV,325,14.674,14.677,1.7899999999999991,1.734319680859007,0.018,2.101403350555331,2.328539823008849,1,0.07280000000000086,0.012000000000000455,-0.1274474552789595
LMC570.12.4,LPV,SRV,LPV,330,13.9295,13.907,2.5159999999999982,2.232487866352986,0.293,2.582063362911709,2.2365339578454333,1,0.44255000000000067,0.07249999999999979,-0.4066345565605527
LMC571.03.6302,ECL,,BINARY,298,19.317,19.332,0.10800000000000054,-0.05973609687708898,0.38,,,0,0.38744999999999763,0.06599999999999895,0.8046899680710387
LMC570.04.7598,RRLYR,RRab,PULS,330,18.8295,18.727,0.4839999999999982,-0.3086283086253676,0.852,,,0,0.7796000000000021,0.15500000000000114,-0.5918496898803451
LMC570.12.81,LPV,OSARG,LPV,330,15.44,15.439,1.8889999999999993,1.2264967963555191,0.01,2.1354506993455136,8.108749851596817,1,0.020550000000000068,0.004999999999999005,0.0669698042339979
