id,ra,dec,type,subtype,I_mean,V_mean,period,I_amp,period2,class_grouped,n_obs_I,I_median,I_p95_p5,I_mad,I_kurtosis,V_minus_I,log_period,log_period2,period_ratio,has_period2,phot_I_path,phot_V_path,n_obs_I_phot,I_phot_mean,I_phot_median,I_phot_weighted_mean,I_phot_std,I_phot_mad,I_phot_p95_p5,n_obs_V,V_phot_mean,V_phot_median,V_phot_weighted_mean,V_phot_std,V_phot_mad,V_phot_p95_p5,V_minus_I_phot_mean,V_minus_I_phot_median,V_minus_I_phot_weighted_mean,ls_period_I,ls_log_period_I,ls_frequency_I,ls_power_I,ls_period_catalog_ratio,ls_log_period_delta_catalog,fourier_period_I,fourier_period_source_I,fourier_phase_coverage_I,fourier_offset_I,fourier_model_amp_I,fourier_total_amp_I,fourier_resid_std_I,fourier_chi2_red_I,fourier_var_ratio_I,fourier_A1_I,fourier_phi1_I,fourier_A2_I,fourier_phi2_I,fourier_A3_I,fourier_phi3_I,fourier_A4_I,fourier_phi4_I,fourier_R21_I,fourier_phi21_I,fourier_R31_I,fourier_phi31_I,fourier_R41_I,fourier_phi41_I
LMC571.22.5374,06:02:32.22,-65:26:42.3,ECL,,20.222,20.509,1.110432,0.554,,BINARY,331,20.226,0.8144999999999989,0.1389999999999993,1.2489326640839526,0.286999999999999,0.0454919686215629,,,0,OGLE4-GSEP-full\phot\I\LMC571.22.5374.dat,,331,20.26985498489426,20.226,20.20084346084087,0.2541681442934193,0.1389999999999993,0.8144999999999989,0,,,,,,,,,,0.5552357239098819,-0.2555225991133337,1.8010368514442097,0.1660071821018229,0.5000177623752574,-0.3010145677348967,0.5552357239098819,lomb_scargle,1.0,20.225255561122978,0.4815681770589139,0.1816398003967226,0.20913145661486293,1.1620451830233773,0.3229878099855671,0.12660148780131128,0.7171077360523624,0.08015135502985621,1.5094902644631554,0.07074005170558739,2.437236403177959,0.0744089090514329,2.838314565738336,0.633099629568698,0.07527479235843049,0.5587616143706543,0.28591319502087176,0.5877411896470793,6.253068928708473
LMC562.08.479,06:02:32.64,-67:40:00.6,OTHER,,17.665,17.659,4.2599,0.058,,OTHER,331,17.663,0.0819999999999971,0.0180000000000006,0.0859224254438149,-0.0060000000000002,0.6293994042769129,,,0,OGLE4-GSEP-full\phot\I\LMC562.08.479.dat,OGLE4-GSEP-full\phot\V\LMC562.08.479.dat,331,17.66558006042296,17.663,17.664482940383877,0.0257004084626656,0.0180000000000006,0.0819999999999971,29,17.660241379310346,17.659,17.661935091467413,0.0180528097781674,0.0120000000000004,0.0484000000000008,-0.0053386811126152,-0.0040000000000013,-0.002547848916464,4.260132402057735,0.6294230968936823,0.2347344884203548,0.3001941055338963,1.0000545557542984,2.3692616769377395e-05,4.260132402057735,lomb_scargle,1.0,17.664973829522495,0.054378607313417544,0.025682899087442413,0.018160186262221725,1.3434002412400543,0.5007011730292796,0.02051811658827732,3.6009871024253384,0.01522271657667256,0.896372878059124,0.000745766616324968,5.229275235266814,0.002516133817165357,5.352600298880497,0.741915882541081,6.260769287567619,0.036346738411217,0.7094992351703864,0.12262986255779966,3.515022503538315
LMC570.14.6276,06:02:32.67,-66:58:37.9,LPV,OSARG,14.764,16.462,24.028,0.028,34.48,LPV,330,14.763,0.0511000000000017,0.0109999999999992,0.0013945016194205,1.6980000000000004,1.3807176232753176,1.537567257152675,1.4349925087398034,1,OGLE4-GSEP-full\phot\I\LMC570.14.6276.dat,,330,14.763366666666666,14.763,14.763366666666666,0.0157550236435916,0.0109999999999992,0.0511000000000017,0,,,,,,,,,,24.04267679446017,1.380982818253595,0.0415927065255236,0.4089269656520728,1.0006108204786155,0.0002651949782774,24.04267679446017,lomb_scargle,1.0,14.76362850774022,0.027511478019614333,0.014189630257494087,0.012054711448916382,5.957506094750548,0.41456926384240655,0.014111661400743658,2.140257368846644,0.0008923942207445868,0.048923405641230155,0.0010957841942370677,3.93320885348379,0.0004577214323091359,4.387150656431336,0.06323806923949857,2.0515939751275285,0.07765096986945293,3.7956220541234442,0.03243568700458011,2.1093064882243464
LMC570.23.499,06:02:33.15,-66:50:27.7,RRLYR,RRc,18.835,,0.3079117,0.299,,PULS,242,18.8345,0.3478499999999975,0.1039999999999992,-1.1681675056082916,,-0.5115738085021325,,,0,OGLE4-GSEP-full\phot\I\LMC570.23.499.dat,,242,18.84054132231405,18.8345,18.819976043682203,0.1168295933701771,0.1039999999999992,0.3478499999999975,0,,,,,,,,,,0.307910335669557,-0.5115757328281506,3.2476987101634007,0.7893372227580491,0.9999955690854132,-1.9243260180878963e-06,0.307910335669557,lomb_scargle,1.0,18.84175651400608,0.2933461038398617,0.1507884625729747,0.04640864980010041,0.8370415921713116,0.8422054001227701,0.147153829685079,2.0969864653636883,0.027519212631047372,2.586180448954796,0.016377668087487716,3.1297290686050414,0.0075746800803361365,4.171689444555099,0.18700982971316948,4.675392825407005,0.11129624096455552,3.121954979693563,0.051474569819532114,2.0669288902799323
LMC570.14.9437,06:02:33.17,-66:55:13.5,ECL,,19.843,20.212,0.702336,0.319,,BINARY,330,19.8415,0.5770500000000034,0.1204999999999998,2.4262567129717807,0.3689999999999998,-0.1534550701560523,,,0,OGLE4-GSEP-full\phot\I\LMC570.14.9437.dat,OGLE4-GSEP-full\phot\V\LMC570.14.9437.dat,330,19.86947272727273,19.8415,19.82854407283862,0.1907785540901965,0.1204999999999998,0.5770500000000034,29,20.27141379310345,20.234,20.226133435930347,0.1805065327748123,0.1379999999999981,0.4494000000000007,0.4019410658307194,0.3925000000000018,0.3975893630917255,0.3511649571290962,-0.4544888289982505,2.8476645510855385,0.3824879056677054,0.4999956674997383,-0.3010337588421982,0.3511649571290962,lomb_scargle,1.0,19.85263175623902,0.3998800591944033,0.17737283682101077,0.13739645248133298,0.9807077627088842,0.48132903953619655,0.16195590771193924,3.879721005818547,0.058296263457420616,1.4607452535411973,0.03789898549879642,5.83708697701742,0.019915314815481987,3.992443626223989,0.35995144777990135,6.267673856263276,0.23400804598128616,0.4811092667413659,0.12296751070608737,1.0399302173089744
LMC571.22.4095,06:02:33.49,-65:26:02.7,OTHER,,17.543,17.661,7.937,0.035,,OTHER,332,17.5445,0.070450000000001,0.0144999999999999,2.1807523853195616,0.1180000000000021,0.8996563803056357,,,0,OGLE4-GSEP-full\phot\I\LMC571.22.4095.dat,,332,17.542777108433736,17.5445,17.54139424118797,0.0223496998110444,0.0144999999999999,0.070450000000001,0,,,,,,,,,,7.934988365647559,0.8995462943247965,0.1260241293269233,0.2937725474498385,0.9997465497855056,-0.0001100859808391,7.934988365647559,lomb_scargle,1.0,17.54257981918608,0.037784523028168926,0.018412618733414998,0.018792798943342136,1.0993365971962046,0.29296722501489003,0.01803441248206967,0.2592220050695374,0.003201106455156725,5.548833119847366,0.001826347247690286,3.2430858998633805,0.00044929749863839206,6.275765688098762,0.17749990238602764,5.030389109708291,0.10127012729170373,2.4654198846547684,0.024913342704404512,5.238877667820612
LMC570.23.5303,06:02:33.99,-66:34:58.5,LPV,OSARG,14.492,16.237,24.037,0.013,23.129,LPV,329,14.491,0.0345999999999993,0.0069999999999996,-0.1734916157249149,1.7449999999999974,1.3808802634660098,1.3641568561225306,0.9622249032741192,1,OGLE4-GSEP-full\phot\I\LMC570.23.5303.dat,OGLE4-GSEP-full\phot\V\LMC570.23.5303.dat,329,14.491829787234042,14.491,14.491829787234042,0.0106121289450926,0.0069999999999996,0.0345999999999993,29,16.235793103448273,16.235,16.23519985164122,0.0200666377537173,0.0139999999999993,0.0629999999999988,1.7439633162142307,1.7439999999999998,1.743370064407177,24.010578503995,1.380402623949826,0.0416483092997369,0.1795481816138719,0.9989007989347672,-0.0004776395161838,24.010578503995,lomb_scargle,1.0,14.491708613524136,0.012651884432856593,0.00639444927703531,0.009591805337007984,3.772111914545249,0.18304962602036434,0.006321511680584708,5.204250734080899,0.0003271290239480319,0.19535033529932896,0.0006139131099891001,0.4868282909170568,0.000666009702544053,5.36330784967262,0.051748543778341025,2.353219481496703,0.0971149213999896,3.7236320102131177,0.10535608193046167,3.395860834887781
LMC571.13.20,06:02:34.01,-65:54:33.0,LPV,OSARG,14.573,16.288,19.051,0.009,119.4,LPV,322,14.573,0.0268500000000013,0.0060000000000002,0.4052106917536684,1.715,1.2799177770238952,2.0770043267933502,6.26738753871188,1,OGLE4-GSEP-full\phot\I\LMC571.13.20.dat,OGLE4-GSEP-full\phot\V\LMC571.13.20.dat,322,14.572596273291929,14.573,14.572596273291923,0.0085706729412871,0.0060000000000002,0.0268500000000013,29,16.288206896551728,16.29,16.288794975963167,0.014874184996508,0.0109999999999992,0.0442,1.715610623259801,1.7169999999999987,1.7161987026712424,0.9481816530062088,-0.0231084523868698,1.054650231661308,0.1537402156907467,0.0497707024831352,-1.303026229410765,0.9481816530062088,lomb_scargle,1.0,14.572566385723086,0.011290255999494415,0.0050259241955336355,0.007823467563704554,2.5108412722336433,0.16676265328950302,0.004852368008403124,1.6524849995497182,0.0007029007150922969,0.3192353116840243,0.001005875734239998,3.8197045365170244,0.0004567092316411057,0.230504086041682,0.14485725606034897,3.297450619764174,0.2072958465841967,5.145434845047456,0.09412089743609638,6.186934702201982
LMC571.30.1142,06:02:34.26,-65:08:59.6,OTHER,,19.26,20.473,14.673,0.212,,OTHER,330,19.267,0.3782000000000032,0.0829999999999984,-0.4874721136472311,1.2129999999999974,1.1665189175409447,,,0,OGLE4-GSEP-full\phot\I\LMC571.30.1142.dat,OGLE4-GSEP-full\phot\V\LMC571.30.1142.dat,330,19.270045454545453,19.267,19.25263933850438,0.1143248227676587,0.0829999999999984,0.3782000000000032,29,20.49993103448276,20.51,20.50457036139076,0.1665470613530009,0.1179999999999985,0.5100000000000016,1.2298855799373063,1.243000000000002,1.251931022886378,14.730907881975574,1.1682295137117251,0.0678844785407679,0.3695453836622924,1.0039465604835804,0.0017105961707803,14.730907881975574,lomb_scargle,1.0,19.25880052039191,0.21784000252599878,0.101529154173619,0.0905698821819503,1.8528262358817709,0.3723948018135772,0.10027604716016848,3.4995478102098985,0.010390506346090247,3.1290683894328337,0.011042065714498221,3.28252417206174,0.0047951721315009355,4.36789192941458,0.10361902608200885,2.413158076192623,0.11011668316822461,5.350251355791217,0.0478197163460355,2.9360713029341596
LMC571.13.21,06:02:34.82,-65:53:57.8,ECL,,14.282,15.011,0.3806603,0.322,,BINARY,331,14.269,0.3089999999999993,0.0860000000000003,-1.2177380943242182,0.7289999999999992,-0.4194624144648003,,,0,OGLE4-GSEP-full\phot\I\LMC571.13.21.dat,OGLE4-GSEP-full\phot\V\LMC571.13.21.dat,331,14.292084592145011,14.269,14.292084592145017,0.104161640578186,0.0860000000000003,0.3089999999999993,29,15.002827586206896,14.957,15.002827586206896,0.1052066228786807,0.0530000000000008,0.3031999999999986,0.7107429940618832,0.6880000000000006,0.7107429940618815,0.2352184212134604,-0.6285286693387682,4.251367706836621,0.6667450092162727,0.6179221243020627,-0.2090662548739678,0.2352184212134604,lomb_scargle,1.0,14.283495290290142,0.2396977410836188,0.12097077817153382,0.05741837911982834,135.15120323564622,0.6961311138562334,0.11874959875422311,0.1369255396719193,0.018400966043850386,0.43408201383679706,0.005703495067273742,2.0794523604397153,0.012701832931041986,4.004481392939143,0.15495602710991047,0.16023093449295844,0.048029594433226734,1.6686757414239572,0.10696316504892837,3.4567792342514654
LMC571.05.6074,06:02:34.86,-66:00:04.5,ECL,,19.182,19.556,0.692115,0.098,,BINARY,330,19.18,0.1986500000000006,0.0429999999999992,0.4448362312699476,0.3740000000000023,-0.1598217383237065,,,0,OGLE4-GSEP-full\phot\I\LMC571.05.6074.dat,OGLE4-GSEP-full\phot\V\LMC571.05.6074.dat,330,19.189639393939395,19.18,19.18075927826492,0.0625727561418044,0.0429999999999992,0.1986500000000006,29,19.54458620689655,19.54,19.552878480926715,0.056059609372129,0.0210000000000007,0.1946000000000012,0.3549468129571558,0.3599999999999994,0.3721192026617927,0.3460524926641981,-0.4608580181284482,2.889735000320828,0.1416516621145965,0.4999927651679245,-0.3010362798047417,0.3460524926641981,lomb_scargle,1.0,19.18338207363721,0.10169890539242336,0.042005979592634114,0.05585940251855692,0.6501805884697367,0.20306664788441842,0.03539473036252129,3.5761270647990826,0.017139333117191905,0.9978298433412947,0.012729628112908096,4.661525349044398,0.007477647524870095,1.108153417591645,0.4842340354523614,0.1287610209227159,0.3596475515572008,0.21632946182673685,0.21126442971262221,5.653201079934073
LMC571.05.24,06:02:34.87,-66:07:31.6,OTHER,,15.037,17.532,54.73,0.018,,OTHER,332,15.036,0.0250000000000003,0.004999999999999,0.3797945751971134,2.494999999999999,1.738225448142505,,,0,OGLE4-GSEP-full\phot\I\LMC571.05.24.dat,,332,15.036478915662652,15.036,15.036479794079792,0.0075988654761475,0.004999999999999,0.0250000000000003,0,,,,,,,,,,54.39480428410192,1.7355574184756042,0.0183841087979109,0.2590632679993948,0.9938754665467188,-0.0026680296669008,54.39480428410192,lomb_scargle,1.0,15.03697563129447,0.01461741854344617,0.006566170557194651,0.00623075124478242,1.5285914345115927,0.32766872572447303,0.005975687900810399,3.69120205820196,0.0026246748163054967,1.822516871651792,0.0007152824017463282,4.946504536912167,7.21324662120615e-05,1.7036993529753595,0.43922555191504375,0.7232980624274585,0.11969875495829098,0.1560836694858736,0.012070989551224586,5.788447041706279
LMC570.23.19,06:02:35.34,-66:49:51.5,LPV,OSARG,14.792,16.184,264.0,0.018,17.969,LPV,329,14.792,0.0339999999999989,0.0079999999999991,-0.3263187818384954,1.3920000000000012,2.4216039268698317,1.2545239086857003,0.0680643939393939,1,OGLE4-GSEP-full\phot\I\LMC570.23.19.dat,OGLE4-GSEP-full\phot\V\LMC570.23.19.dat,329,14.792094224924012,14.792,14.792081298064735,0.0105807117175195,0.0079999999999991,0.0339999999999989,29,16.182172413793104,16.183,16.182312813171084,0.021221735767027,0.0139999999999993,0.0659999999999989,1.3900781888690918,1.391,1.390231515106349,0.9937646951608896,-0.0027164362171355,1.0062744278091915,0.2944673440700568,0.0037642602089427,-2.424320363086967,0.9937646951608896,lomb_scargle,1.0,14.79212780328463,0.01749208717621853,0.00803160899648217,0.00880297437043022,3.1743220009026225,0.30780395847022446,0.00784044922534383,5.392328644399581,0.0007606581395666291,1.868373507778171,0.0012119591322846152,1.8167242917857533,0.000993304220046226,5.120789583012823,0.09701716288243314,3.6500868333381824,0.15457776684109154,4.489294280125769,0.1266897076299434,2.4010309269532577
LMC570.14.1841,06:02:35.44,-67:01:43.3,ECL,,18.921,18.902,4.92298,0.215,,BINARY,330,18.917,0.2512000000000007,0.032,3.800031884946753,-0.0189999999999983,0.6922280714202711,,,0,OGLE4-GSEP-full\phot\I\LMC570.14.1841.dat,,330,18.927954545454547,18.917,18.91913071946952,0.071990338725787,0.032,0.2512000000000007,0,,,,,,,,,,0.6153820370314661,-0.2108551849360909,1.6250068084923113,0.0937383152639293,0.1250019372476561,-0.903083256356362,0.6153820370314661,lomb_scargle,1.0,18.92094847229128,0.07398719333377057,0.030739598365248234,0.06723082241713144,1.3223480836407175,0.12785556533584475,0.0234287126543581,3.6974584821778613,0.015479189843383713,1.1241039307670602,0.01008920148644875,4.474453217838936,0.007390603911360665,1.4115443929157467,0.6606931448495249,0.0123722735909233,0.43063405297994484,5.948448385664524,0.31545070445797196,5.471266385743061
LMC571.30.447,06:02:35.70,-65:14:02.3,RRLYR,RRd,18.737,19.221,0.3487549,0.25,0.469349,PULS,331,18.759,0.4194999999999993,0.0979999999999989,-0.560438433384792,0.4840000000000017,-0.4574796818459108,-0.3285041031096085,1.345784675713517,1,OGLE4-GSEP-full\phot\I\LMC571.30.447.dat,OGLE4-GSEP-full\phot\V\LMC571.30.447.dat,331,18.748090634441088,18.759,18.71548653218477,0.1332507465550382,0.0979999999999989,0.4194999999999993,29,19.23065517241379,19.258,19.21040200449117,0.2261033701432772,0.1699999999999981,0.7111999999999981,0.4825645379727028,0.4989999999999988,0.4949154723063991,0.5362899050210395,-0.270600378004153,1.8646631059758036,0.3259740745631913,1.5377272262584396,0.1868793038417578,0.5362899050210395,lomb_scargle,1.0,18.724679946668136,0.21909481080184978,0.11145931265894682,0.10943754454034076,7.500545135043634,0.32548225635364014,0.10888867145633205,3.335076983141515,0.019920295300819166,5.406064817627547,0.012756440002549118,0.9220298191272499,0.002625010565572281,3.286644466746864,0.18294185276020988,5.019096158524103,0.11715121354625832,3.4831694840618788,0.024107288026055097,2.5127071485399775
LMC570.31.4936,06:02:35.77,-66:15:39.3,OTHER,,14.647,15.725,8.423,0.014,,OTHER,329,14.647,0.0246000000000012,0.0050000000000007,-0.0416366819997806,1.0779999999999994,0.925466800691538,,,0,OGLE4-GSEP-full\phot\I\LMC570.31.4936.dat,OGLE4-GSEP-full\phot\V\LMC570.31.4936.dat,329,14.64752583586626,14.647,14.64752583586626,0.0075788598785268,0.0050000000000007,0.0246000000000012,29,15.724000000000002,15.722,15.72361665053243,0.0131990259380866,0.0060000000000002,0.0415999999999989,1.0764741641337403,1.0749999999999993,1.076090814666168,8.423130594403995,0.9254735341581588,0.1187207047062005,0.3612053381109084,1.0000155045000587,6.733466620834072e-06,8.423130594403995,lomb_scargle,1.0,14.647434397294209,0.014001306931381761,0.006697377347986929,0.005959480345216253,1.456131645385772,0.38168607381371034,0.006520709495714525,1.2307380458436363,0.0013593612626883276,4.48316668576404,0.0006441410725244944,0.9374859325903846,0.0002691286867211153,0.5424449575926722,0.20846830603045777,2.0216905940767673,0.09878389352383055,3.5284571022390616,0.041272914687886235,1.9026780813977133
LMC562.08.2115,06:02:35.86,-67:36:41.9,OTHER,,19.223,19.163,1.59529,0.172,,OTHER,331,19.232,0.2454999999999998,0.0549999999999997,-0.3579678133595236,-0.0599999999999987,0.202839642848722,,,0,OGLE4-GSEP-full\phot\I\LMC562.08.2115.dat,OGLE4-GSEP-full\phot\V\LMC562.08.2115.dat,331,19.227178247734138,19.232,19.21891007007813,0.0778225737170812,0.0549999999999997,0.2454999999999998,29,19.177068965517243,19.185,19.17307262283748,0.0692417767342822,0.0579999999999998,0.1763999999999974,-0.0501092822168942,-0.0470000000000006,-0.0458374472406504,0.6137089271774651,-0.212037559304118,1.629436945946253,0.3316210806013082,0.3847005417055614,-0.4148772021528401,0.6137089271774651,lomb_scargle,1.0,19.222487441892394,0.13154628095070736,0.06652053141565568,0.06217618241422638,1.5668790276252027,0.36168224137445837,0.06479384761729844,3.4321700808075066,0.012515451942255111,2.924607799542069,0.008299821192729404,1.5004502087257445,0.0011021985380894185,2.4883714050592483,0.19315802969715568,2.343452945106642,0.12809582233411845,3.7703105806623967,0.017010851780241514,1.3260616961883933
LMC570.06.6927,06:02:36.08,-67:15:56.1,LPV,SRV,14.241,16.436,72.78,0.255,131.3,LPV,330,14.219,0.4385000000000012,0.0734999999999992,1.187140624651331,2.1950000000000003,1.8620120512502163,2.11826472608948,1.804067051387744,1,OGLE4-GSEP-full\phot\I\LMC570.06.6927.dat,,330,14.229654545454546,14.219,14.229654545454546,0.1246265743490821,0.0734999999999992,0.4385000000000012,0,,,,,,,,,,0.9839187432912592,-0.0070407662001267,1.0163440902192271,0.3160965890006176,0.0135190813862497,-1.8690528174503436,0.9839187432912592,lomb_scargle,1.0,14.230713756087022,0.1992167562813481,0.09892511213736997,0.10265312459257227,432.0113959196731,0.3215419011739211,0.09858226860250802,3.1288939223911005,0.0006749788497245445,4.206158807638716,0.0019150132464194976,1.1405307663860882,0.007974412604866187,3.146737869500401,0.006846858560803829,4.231556270036101,0.019425534364004057,4.320219613571959,0.08089094233588484,3.197532794295171
LMC562.17.9348,06:02:36.16,-67:17:09.2,OTHER,Spots,17.613,18.639,48.28,0.074,,OTHER,340,17.615,0.1060499999999997,0.0190000000000019,0.6350785038055786,1.0259999999999998,1.6837672614253116,,,0,OGLE4-GSEP-full\phot\I\LMC562.17.9348.dat,OGLE4-GSEP-full\phot\V\LMC562.17.9348.dat,340,17.61384117647059,17.615,17.61251154159525,0.0320634245870891,0.0190000000000019,0.1060499999999997,28,18.645321428571428,18.6385,18.637919978283456,0.037754620586908,0.0240000000000009,0.1205500000000014,1.0314802521008382,1.023500000000002,1.025408436688206,0.9771880669208218,-0.0100218451186605,1.0233444654630914,0.2791668107151355,0.0202400179561065,-1.6937891065439723,0.9771880669208218,lomb_scargle,1.0,17.61404155027632,0.0510220240233743,0.02397678469688117,0.026708611015185065,3.1315179938427873,0.30612251760285525,0.022495844068110817,2.395644158143316,0.00799616084006336,3.9139464793130814,0.002158741864625452,3.7085437693450523,0.0004737609582784179,4.711222221001887,0.3554505808207654,5.405843470206035,0.09596180779389361,2.80479660209469,0.021059932529937916,1.411830895608209
LMC570.23.29,06:02:36.32,-66:46:46.9,LPV,OSARG,14.745,16.37,11.24,0.005,30.93,LPV,330,14.745,0.0210000000000007,0.0040000000000013,-0.1872492315035558,1.6250000000000018,1.0507663112330423,1.4903799200031789,2.751779359430605,1,OGLE4-GSEP-full\phot\I\LMC570.23.29.dat,OGLE4-GSEP-full\phot\V\LMC570.23.29.dat,330,14.74480606060606,14.745,14.744801246945825,0.0064037384310238,0.0040000000000013,0.0210000000000007,29,16.36951724137931,16.371,16.369233897927348,0.0153264959410986,0.0079999999999991,0.0417999999999985,1.6247111807732484,1.6259999999999994,1.6244326509815237,0.4976193627005206,-0.3031027293011875,2.0095681055759567,0.0932659617504768,0.0442721852936406,-1.3538690405342295,0.4976193627005206,lomb_scargle,1.0,14.744502448491474,0.006276000875662467,0.0029908306339701605,0.006045232791837309,1.4971178901490574,0.10883342227841464,0.002832780369864691,5.251812459295893,0.00044415174673449395,6.187450529063445,0.00022222518151401554,1.0477316663137974,0.0008208339976983031,0.8716606084164217,0.15679003972895683,1.967010917651245,0.07844772714399677,4.141850209964877,0.2897626679535027,4.997151999951196
LMC570.06.6945,06:02:36.37,-67:15:10.7,LPV,OSARG,15.166,16.716,25.07,0.008,107.1,LPV,330,15.166,0.02055,0.0039999999999995,0.5478893306493187,1.5500000000000007,1.3991543339582164,2.029789470831856,4.272038292780215,1,OGLE4-GSEP-full\phot\I\LMC570.06.6945.dat,,330,15.165878787878787,15.166,15.16589650620435,0.0064688055570411,0.0039999999999995,0.02055,0,,,,,,,,,,25.08125662853917,1.3993492918543946,0.0398704105942655,0.1433495909652317,1.0004490079193928,0.0001949578961781,25.08125662853917,lomb_scargle,1.0,15.165855294939456,0.009002241228667374,0.0036453914963435665,0.005937563315776947,1.3921635496694245,0.15750309629192538,0.003485191278094253,3.598800837197352,0.0003236055503986275,4.918497063813647,0.0007570684674261261,3.6377508909415877,0.0006815039985869426,5.098546836932565,0.09285158964806635,4.004080696598529,0.2172243664743993,5.407718993708704,0.19554278207639658,3.269714102502329
LMC570.31.1,06:02:36.53,-66:30:33.0,LPV,SRV,13.95,16.681,88.0,0.124,266.0,LPV,329,13.945,0.3678000000000008,0.0809999999999995,-0.7835640677557865,2.7310000000000016,1.944482672150169,2.424881636631067,3.022727272727273,1,OGLE4-GSEP-full\phot\I\LMC570.31.1.dat,OGLE4-GSEP-full\phot\V\LMC570.31.1.dat,329,13.937975683890574,13.945,13.937975683890578,0.1106157627460922,0.0809999999999995,0.3678000000000008,29,16.687448275862067,16.741,16.645369081163413,0.2342680982804129,0.1580000000000012,0.6603999999999992,2.749472591971493,2.796,2.707393397272835,0.4984945192463104,-0.3023396122252824,2.0060401095521203,0.4966136689503228,0.0056647104459807,-2.246822284375451,0.4984945192463104,lomb_scargle,1.0,13.932491240110169,0.23179774684937426,0.11624463401662115,0.07533532310259296,232.6918471858552,0.5361652591879191,0.11198458104819647,3.386651409932774,0.0245656117119987,6.0118938005558045,0.00045303882565101144,2.8578224760054267,0.019198802622972983,3.5863046464208863,0.2193660188041962,5.521776287869843,0.004045546461936848,5.2642388605662775,0.17144148277618781,2.606069621048963
LMC570.14.6271,06:02:36.54,-66:52:10.8,LPV,OSARG,13.283,15.414,55.65,0.042,77.4,LPV,329,13.281,0.0906000000000002,0.0180000000000006,-0.4407114658248074,2.131,1.7454651686707272,1.8887409606828929,1.3908355795148248,1,OGLE4-GSEP-full\phot\I\LMC570.14.6271.dat,OGLE4-GSEP-full\phot\V\LMC570.14.6271.dat,329,13.282370820668692,13.281,13.282370820668692,0.0264952112492337,0.0180000000000006,0.0906000000000002,29,15.418620689655176,15.421,15.418620689655173,0.0661742363510924,0.0459999999999993,0.2042000000000001,2.136249868986482,2.139999999999999,2.1362498689864804,56.04758635482535,1.748556914783785,0.0178419815202962,0.2543536831119152,1.00714440889174,0.0030917461130577,56.04758635482535,lomb_scargle,1.0,13.28229260145914,0.04151892388443879,0.019195125864155414,0.0228052102350886,21.323182168530185,0.2591447080689431,0.019033346077462317,3.4415881058826985,0.0017403963366752295,3.868976431062973,0.0017644556801915353,3.7531580263390683,0.00020569584401530842,3.7196809779075637,0.0914393259909281,3.268985526477162,0.09270338872684372,5.994764323050145,0.01080712992755783,2.519699168735942
LMC571.13.355,06:02:36.80,-65:54:10.9,RRLYR,RRab,18.513,18.964,0.541947,0.671,,PULS,331,18.574,0.6374999999999993,0.1339999999999968,0.1489186594577929,0.4509999999999969,-0.2660431834487236,,,0,OGLE4-GSEP-full\phot\I\LMC571.13.355.dat,OGLE4-GSEP-full\phot\V\LMC571.13.355.dat,331,18.536175226586103,18.574,18.46175624665684,0.1944749406374336,0.1339999999999968,0.6374999999999993,29,19.06844827586207,19.22,18.936777245709244,0.3210937319990288,0.2049999999999983,0.8051999999999992,0.5322730492759682,0.6459999999999972,0.4750209990524041,0.3511426740563994,-0.4545163879057309,2.8478452602983344,0.3878281682046053,0.6479280705611424,-0.1884732044570073,0.3511426740563994,lomb_scargle,1.0,18.497321874350348,0.44229536468713737,0.20484255160255282,0.15398519162986046,18.18263860165345,0.37305330042199847,0.1937433361874984,4.893954811462812,0.047996026656766506,1.437358019942272,0.018060327044869755,0.37084270287080723,0.042357958427877485,2.510221435527783,0.24772994829777029,4.215819011375819,0.09321779732022147,4.538534190021128,0.21862924042396406,1.7839581112152914
LMC570.06.7632,06:02:37.13,-67:18:57.8,ECL,,18.501,18.535,2.664366,0.509,,BINARY,330,18.479,0.4601000000000042,0.0304999999999981,2.204116111071709,0.0339999999999989,0.4255938829841462,,,0,OGLE4-GSEP-full\phot\I\LMC570.06.7632.dat,,330,18.531345454545452,18.479,18.5055479601106,0.1445117197231102,0.0304999999999981,0.4601000000000042,0,,,,,,,,,,0.666084909510537,-0.1764704053921446,1.5013100968386084,0.2612469471238903,0.2499975264323809,-0.6020642883762908,0.666084909510537,lomb_scargle,1.0,18.4963423731916,0.19591779117237337,0.08386237089406788,0.11151872684041841,8.67549303202587,0.40448944049707714,0.06261590093720175,6.0690642562171755,0.04905587323708852,5.788997306203392,0.024872820045893463,5.338219281547952,0.00932793255271731,4.699430096651607,0.7834411467829434,6.217239408128213,0.39722849425801154,5.980582434435183,0.14897066740399387,5.55591430050125
