fourier_period_I,fourier_period_source_I,fourier_phase_coverage_I,fourier_offset_I,fourier_model_amp_I,fourier_total_amp_I,fourier_resid_std_I,fourier_chi2_red_I,fourier_var_ratio_I,fourier_A1_I,fourier_phi1_I,fourier_A2_I,fourier_phi2_I,fourier_A3_I,fourier_phi3_I,fourier_A4_I,fourier_phi4_I,fourier_R21_I,fourier_phi21_I,fourier_R31_I,fourier_phi31_I,fourier_R41_I,fourier_phi41_I,id
50.43275606453971,lomb_scargle,1.0,14.727640933061066,0.027039293707632292,0.011009542560512398,0.012246829536774908,6.145720015140037,0.2889820133446932,0.008135725426357737,5.54419763508485,0.007190163905015048,5.43725397729622,0.000892211190287266,3.9393073249705943,0.0015891826168175232,4.649635319316616,0.8837766183358028,0.6320440143061061,0.1096658433674178,6.156270341254801,0.1953338557455448,1.3224007005159741,LMC563.25.22
8.039539763399748,lomb_scargle,1.0,17.11912603882928,0.10040089807075933,0.05030292613069756,0.013220810861269512,1.6622057210564423,0.8774160321920008,0.050278898804299546,0.5172826857264664,0.0002816531359108667,2.287280533126589,0.00047735650343149334,6.0584450841765,0.001452416819333882,5.2596718443386,0.005601815922960935,1.2527151616736563,0.009494171805343373,4.506597026997101,0.02888720425216791,3.1905411014327343,LMC563.16.8438
107.52690901490556,lomb_scargle,1.0,16.574568856030396,0.03158944190572465,0.013087097664565556,0.016535212009159302,4.378184606207091,0.21847769806665762,0.01201689036148022,5.293441490377681,0.004802806480176911,2.735884458335789,0.0017212263644925427,4.21587042944927,0.0009148229545586868,1.5865655280562783,0.39967132392021837,4.715372091939599,0.14323392431122464,0.9019165726753986,0.07612809362820887,5.5455407952639,LMC563.25.156
0.0863334346211656,lomb_scargle,1.0,20.0381874886863,0.23952336581204783,0.10451560101103126,0.1365674995593766,1.8011102282228588,0.23899257051152956,0.09881617296628172,4.393156247130136,0.02639544321182896,0.5291937254463696,0.01217680872844928,4.469796473438469,0.017716679198903164,1.482496751221074,0.2671166310077165,4.309251845545269,0.12322688040756527,3.8566983464072333,0.17928926679794097,2.759427684239288,LMC563.16.2213
0.4839523645856321,lomb_scargle,1.0,14.629270685042437,0.006903702822012074,0.0026688864034014412,0.00549484455670034,1.2372796446813805,0.1033351525725843,0.0024058205928939773,0.6051395005469064,0.0005483219961155689,3.734529427918303,0.0007102083902326731,3.3774586358002794,0.0007279621831436742,6.146946467287801,0.22791474881175108,2.52425042682449,0.2952042194378089,1.5620401341595604,0.3025837360000331,3.7263884651001757,LMC563.16.12
335.1742796018714,lomb_scargle,1.0,14.93876212799605,0.008416941023067908,0.003813760160324352,0.007270681581321703,2.166085900090505,0.12517333155758692,0.003568876055786377,4.429189812985989,0.00026510819712857107,5.671634289172658,0.001077004029661878,3.248604891146605,0.0007600461978190631,2.712323574227831,0.0742833858572195,3.096439970380267,0.3017768095128111,2.5274060665478117,0.21296514250943696,3.8451202438226346,LMC563.16.22
0.3042887340605931,lomb_scargle,1.0,18.902333926121056,0.22227598261468684,0.09992116418769616,0.08991514345135776,4.0863454109412185,0.41253946560049415,0.09641481040871511,0.2969871849438749,0.021117045033506237,0.8063244093503941,0.012313109847877817,1.312560025138374,0.009533159046350614,1.9078376680302298,0.21902283418894147,0.2123500394626443,0.12770973459036966,0.42159847030674935,0.09887650046645628,0.7198889282547303,LMC563.25.8058
1.7267329470242936,lomb_scargle,1.0,17.676281924878385,0.032900971213717975,0.01490974905007774,0.02012443121745072,1.5613279730087457,0.22259058761704553,0.013285350856456232,3.4772374931163923,0.006274335473696612,3.903110218215982,0.00097457228675298,1.371619104050284,0.0023415790780063543,5.5771462388990685,0.4722747288715749,3.2318205391627837,0.07335690997421952,3.50627723906028,0.176252708965411,4.234566880792672,LMC563.25.7568
0.9967084180745164,lomb_scargle,0.75,15.432841201027802,0.0424095438265104,0.023818662680296022,0.014476401703611525,8.464004972246443,0.4225311203292409,0.022911955173683,2.877782813646687,0.006127079799156538,4.99021005925282,0.0014545941281222166,0.7864733538420875,0.0016474377238814002,3.7136508835700592,0.26741846135393066,5.517829739139032,0.06348625061003019,4.7194955272611985,0.07190297429412182,4.768890243342483,LMC563.16.8332
0.498066903094338,lomb_scargle,1.0,14.87016564532459,0.007210398832756534,0.00337962461386286,0.006057505391026804,1.503533273773063,0.10898340387114414,0.002994667721862865,0.77615869584078,0.0013079604338560801,3.866853107662109,0.00021711915764575357,0.315230892227728,0.0008342221173707744,2.765957889685961,0.4367631254403241,2.314535715980549,0.07250191934839845,4.269940111884974,0.2785691752311798,5.944508413502428,LMC563.16.8349
